"workstream_hash","workstream_title","workstream_description","workstream_status","workstream_priority","workstream_complexity","estimated_completion_time","workstream_has_dependencies","output_result","workstream_created_at","workstream_updated_at","drop_id","drop_hash","drop_title","owner_id","drop_priority","drop_complexity","estimated_time","completion_time","details","objectives","tasks","drop_has_dependencies","drop_status","drop_created_at","due_date","last_updated","comments","assignment_date","completion_date","failed_drops","tags","origin_job_id","aggregated_notes","aggregated_test_outcomes","last_aggregated_at","dependencies"
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8140,"24e6e490ae91bb544a344e1082be5caf",API Gateway Global Burst Throttle Active,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"6",6,0,"A global burst throttle (gateway-level burst/bucket) is configured and active for the Order lookup API to limit short-term spikes (e.g., global burst capacity and sustained RPS cap). Verification: running a concurrent load test against GET /public/orders/lookup triggers throttle responses once the global burst cap is exceeded.",Limit aggregate short-term request spikes against the public endpoint to reduce abuse and protect backend services.,"[""Configure API Gateway global burst throttle (set burst size and sustained RPS cap) for the public API stage"", ""Deploy the global throttle configuration"", ""Run a concurrent load test (e.g., 200+ parallel requests) against GET /public/orders/lookup and confirm gateway returns 429/503 per throttle policy"", ""Collect gateway metrics/logs showing global throttle counters during the test""]",false,Completed,2026-01-22 17:32:27.733,,2026-03-04 20:49:50.257,"",2026-03-04 20:20:24.111,2026-03-04 20:49:50.257,,"API-Gateway, burst-throttle, RPS, load-control, orders",,,,,(none)
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8141,"0b7b9b82c9bccb226137157de4863957",Order Number Endpoint Returns Non-Revealing Errors,"4b3d487653786b8296235baa36ed4b8f",High,"7",8,0,"Tracking Service and public lookup endpoint are updated so all non-success lookup responses return a single non-revealing JSON error payload (e.g., {""status"":""error"",""message"":""Request could not be completed"",""traceId"":""<id>""}) and an identical HTTP status (choose 404) regardless of 'not found' vs 'unauthorized'. Verification: request scenarios that previously returned different errors (missing token, not found, forbidden) now return the same payload and HTTP status.","Remove different error messages/status codes that reveal whether an order exists or whether a caller has permission, while retaining a traceId for internal debugging in logs.","[""Update Tracking Service error-mapping to canonicalize all lookup failures to HTTP 404 and a fixed JSON payload with traceId field"", ""Add automated unit tests covering missing token, invalid token, not-found and forbidden to assert identical response body/status"", ""Deploy updated service to staging and route a small % of traffic (or run manual curl tests)"", ""Run three verification requests: valid order (200+order), nonexistent order, and unauthorized token; confirm the two error cases return identical body/status and valid X-Trace-Id header""]",false,Completed,2026-01-22 17:32:27.746,,2026-03-06 15:36:57.197,"",2026-03-06 15:36:56.155,2026-03-06 15:36:57.196,,"TrackingService, errors, security, orders, traceId, privacy",,,,,"8142: Consistent Error Timing to Prevent Enumeration, 8145: Trace-ID Response Header Exposed for Debugging"
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8142,f44245e788f95bbb54878e05ba50a3ba,Consistent Error Timing to Prevent Enumeration,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"5",5,0,"Tracking Service implements a consistent error-response timing policy: error responses for lookup attempts are normalized to a fixed minimum latency (e.g., add delay so error responses take ~150–250ms) to reduce timing differences between 'exists' and 'not exists'. Verification: measure response times for multiple not-found and failure cases and confirm they lie within the targeted window.",Reduce timing side-channels that allow attackers to distinguish order existence via response time variance.,"[""Add deterministic delay path for error responses in Tracking Service (apply for all error branches of GET /public/orders/lookup)"", ""Write unit tests asserting error-path response time >= configured baseline"", ""Deploy code to staging and run 20 requests each for known-good, known-not-found, and malformed requests; record timings"", ""Confirm error-case standard deviation and mean are within the configured bounds (150\u2013250ms)""]",false,Completed,2026-01-22 17:32:27.761,,2026-03-03 18:40:24.715,"",2026-03-03 18:40:23.848,2026-03-03 18:40:24.715,,"timing, side-channel, TrackingService, security, orders",,,,,(none)
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8143,"857a366788504ed5c23969b66301bdd9",Standard Rate-Limit Response Headers Exposed,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"4",4,0,"API responses from the gateway for the public lookup endpoint include standard rate-limit headers: X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Reset on both successful and throttled (429) responses. Verification: call GET /public/orders/lookup and confirm these headers are present and populated.",Expose standard rate-limit metadata to well-behaved callers so they can back off gracefully while preserving security protections.,"[""Update API Gateway response mapping to add X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Reset for route GET /public/orders/lookup"", ""Deploy mapping change"", ""Make a successful request and a throttled request and capture response headers"", ""Validate header values are numeric and X-RateLimit-Remaining decrements after repeated requests""]",true,Completed,2026-01-22 17:32:27.774,,2026-03-02 17:37:55.156,"",2026-03-02 17:25:50.149,2026-03-02 17:37:55.156,,"headers, rate-limit, API-Gateway, observability, orders",,,,,"8140: API Gateway Global Burst Throttle Active, 8139: API Gateway Per-IP Rate Limiting Enforced"
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8144,f2aa18b420082b91c6f8aff8ae05193c,"429 Throttle Response Includes Retry-After Header","4b3d487653786b8296235baa36ed4b8f",Medium-High,"3",3,0,Throttle (429) responses from the API Gateway include a Retry-After header with the number of seconds the client should wait. Verification: exceed the throttle for GET /public/orders/lookup and confirm the 429 includes Retry-After with a positive integer value.,Provide a machine-readable retry hint to clients when throttled so they can respect server backoff recommendations.,"[""Configure API Gateway throttling response to include Retry-After (seconds) for 429 on route GET /public/orders/lookup"", ""Deploy configuration"", ""From one IP, exceed the limit and capture the 429 response to confirm Retry-After exists and contains an integer"", ""Confirm Retry-After value roughly matches configured window (e.g., >=30s when per-IP limit applies)""]",true,Completed,2026-01-22 17:32:27.788,,2026-02-27 20:47:51.229,"",2026-02-27 20:15:19.537,2026-02-27 20:47:51.228,,"headers, Retry-After, throttle, API-Gateway, orders",,,,,"8140: API Gateway Global Burst Throttle Active, 8139: API Gateway Per-IP Rate Limiting Enforced"
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8145,"9986890351985285412fda1508370fd6",Trace-ID Response Header Exposed for Debugging,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"3",3,0,All responses from the public order lookup endpoint include an X-Trace-Id response header containing the request's trace identifier (a GUID). Verification: issue a request to GET /public/orders/lookup and confirm the response contains X-Trace-Id and that the value is a valid GUID pattern.,Expose a lightweight trace identifier to callers so support and debugging can correlate client-visible requests with internal logs without leaking internal state.,"[""Instrument gateway or Tracking Service to emit X-Trace-Id header on all responses for GET /public/orders/lookup"", ""Ensure header value is the request's existing traceId (no new generation if already present) or a generated GUID"", ""Deploy change"", ""Call endpoint and validate X-Trace-Id header is present and matches traceId in a single sample log entry""]",false,Completed,2026-01-22 17:32:27.802,,2026-02-27 21:41:22.947,"",2026-02-27 21:41:22.014,2026-02-27 21:41:22.947,,"traceId, headers, observability, API-Gateway, TrackingService",,,,,(none)
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8146,adae3b30a73a83483d6d7129a3abbbe5,Tracking Service Defensive Lookup Guards Enabled,"4b3d487653786b8296235baa36ed4b8f",High,"7",8,0,"Tracking Service defensive lookup guards are enabled: input validation for orderNumber pattern, per-order-number token bucket (to limit repeated hits on one orderNumber), and an early-reject path for malformed requests. Verification: repeated requests for the same orderNumber trigger the guard and receive a throttled response (429) or canonical error.",Reduce the ability to enumerate orderNumbers by limiting repeated lookups of the same identifier and rejecting malformed input early in the Tracking Service.,"[""Add regex validation for orderNumber parameter in Tracking Service and return canonical error for malformed values"", ""Implement a per-orderNumber attempt counter/short-term rate limiter (e.g., 10 attempts/min per orderNumber) in service cache layer"", ""Add early-reject logic to return 429 for over-limit per-orderNumber attempts"", ""Deploy changes to staging and test: send 20 requests for the same (nonexistent) orderNumber and confirm per-order guard returns 429 after configured threshold""]",false,Completed,2026-01-22 17:32:27.822,,2026-03-06 20:31:07.762,"",2026-03-06 19:59:16.942,2026-03-06 20:31:07.761,,"TrackingService, per-order, validation, rate-limit, security, orders",,,,,(none)
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8147,"4c77d2db508d56ed4b94c96a9567bcd8",Rate Limits Applied Separately for Authenticated Users,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"6",6,0,"API Gateway applies separate rate limits/quotas when a valid Authorization: Bearer token is present: authenticated principals get a distinct quota (e.g., 1000 req/min per user) that is enforced separately from per-IP limits. Verification: call GET /public/orders/lookup with a test bearer token and without a token; observe different rate-limit headers and enforcement behavior.","Allow authenticated users a separate, higher quota while still protecting the endpoint from anonymous per-IP abuse.","[""Update API Gateway policy to key rate limits by auth principal when Authorization Bearer token is present and fall back to client IP when absent"", ""Create a test service account token and register it in gateway auth test config"", ""Deploy policy changes"", ""Run parallel tests: exceed anonymous per-IP limit and confirm throttle, then exceed authenticated per-user quota and confirm throttle; verify differing X-RateLimit-* headers for both cases""]",true,Completed,2026-01-22 17:32:27.836,,2026-03-04 21:02:07.639,"",2026-03-04 20:50:59.388,2026-03-04 21:02:07.638,,"API-Gateway, auth, rate-limit, quota, Bearer, orders",,,,,"8139: API Gateway Per-IP Rate Limiting Enforced, 8143: Standard Rate-Limit Response Headers Exposed"
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8148,"940dfaa9cebaf723d881f71db86b8dd7","Lookup Attempts, Throttles, Failures Metrics Exported","4b3d487653786b8296235baa36ed4b8f",High,"6",6,0,"Prometheus-style metrics for order lookup activity are exported: order_lookup_attempts_total, order_lookup_throttled_total, order_lookup_failures_total (labels: route, result). Verification: hit GET /public/orders/lookup and then query /metrics on the service/gateway to see counters increment for attempts and for throttled/failure cases.","Provide observability signals for lookup attempts, throttles and failures so SOC/ops can detect abnormal enumeration or abuse patterns.","[""Instrument Tracking Service (and API Gateway if possible) to increment Prometheus counters: order_lookup_attempts_total, order_lookup_throttled_total, order_lookup_failures_total with labels route=/public/orders/lookup"", ""Expose /metrics endpoint (or ensure existing endpoint includes new counters)"", ""Deploy and trigger: successful lookup, forced throttle, and forced failure; then scrape /metrics and confirm counters increased appropriately"", ""Add a single Grafana/Prometheus query example to validate (saved query text) \u2014 e.g., increase over 5m""]",false,Completed,2026-01-22 17:32:27.848,,2026-03-06 18:23:58.764,"",2026-03-06 18:23:57.981,2026-03-06 18:23:58.764,,"metrics, Prometheus, observability, orders, throttle, tracking",,,,,"8140: API Gateway Global Burst Throttle Active, 8139: API Gateway Per-IP Rate Limiting Enforced, 8141: Order Number Endpoint Returns Non-Revealing Errors, 8146: Tracking Service Defensive Lookup Guards Enabled"
be55e478d5971e779f6dce15cb309e24,Public Endpoint Security and Observability,"Harden the public Order Number endpoint with rate limiting, non-leaky error behavior, and structured observability to mitigate enumeration and abuse. Implement request throttling at the API Gateway and defensive guards in Tracking Service, emit audit logs with traceId and minimal context, and export metrics for lookup attempts, throttles, and failures for anomaly detection. Ensure responses avoid revealing existence or permission details while still supporting debugging via traceIds in logs.",Active,High,"7",2,false,"",2026-01-22 17:13:58.379,2026-01-22 17:13:58.379,8149,"9dde8dad22e3f4e51623b43e78ff8a8c",Audit Logs Emitted with TraceId and Minimal Context,"4b3d487653786b8296235baa36ed4b8f",High,"6",6,0,"Audit logs for order lookup attempts are emitted from Tracking Service (and gateway entry) containing traceId, hashed/masked orderNumber (SHA256 prefix), clientIp, timestamp, and result (success/throttle/failure) while excluding raw PII. Verification: perform a lookup and confirm a matching audit log entry appears in the logging backend with traceId and masked orderNumber.",Create minimal-context audit records that allow incident investigation using traceId correlation while preventing leakage of full sensitive order identifiers in logs.,"[""Instrument Tracking Service to emit an audit log record on every lookup attempt with fields: traceId, orderHash (SHA256 first 8 chars), clientIp, result"", ""Ensure logs omit raw orderNumber and user PII; implement hashing utility and test it"", ""Deploy changes and perform a sample lookup; retrieve the log from the logging backend and confirm it contains traceId, orderHash, clientIp, and result"", ""Verify that the traceId in the response header (X-Trace-Id) matches the traceId in the audit log entry""]",false,Completed,2026-01-22 17:32:27.860,,2026-03-06 18:52:36.812,"",2026-03-06 18:52:35.990,2026-03-06 18:52:36.811,,"audit, logs, traceId, privacy, TrackingService, orders",,,,,"8145: Trace-ID Response Header Exposed for Debugging, 8146: Tracking Service Defensive Lookup Guards Enabled"
ceb448a59e9ae5ceee8e7bfdba2fb6e2,Route Builder for Stop Structures,"Construct route blocks from order and stop data for all four stop-structure types (Continuation, Distribution, Collection, Return). Produces routes[] entries with fromStopNumber, toStopNumber, routeLabel, pieceCount, status, originStop, and destinationStop, using stable stop identifiers and formatted address fields (City, State Abbreviation, Postal Code). Ensures Return structure rules (Stop 1 equals Stop 3) while still emitting each route block and omitting inapplicable fields cleanly.",Active,High,"8",3,false,"",2026-01-22 17:13:58.349,2026-01-22 17:13:58.349,8125,"1869507a3b32ac3cf6cbe7eed63a0a91",Continuation Route Blocks Generated From Order Stops,"4b3d487653786b8296235baa36ed4b8f",High,"5",6,0,"Run the route generator for orders containing the Continuation stop-structure and emit routes[] entries for each adjacent stop pair. Verification: call the generator with a sample Continuation order and confirm routes[] contains entries with fromStopNumber, toStopNumber and a routeLabel of ""Continuation"" for each adjacent pair.",Produce customer-visible Continuation route blocks from order stops so operators can inspect continuation segments in routes[].,"[""Detect Continuation stop-structure in incoming order payload"", ""For each adjacent stop pair create a routes[] entry with fromStopNumber and toStopNumber set to the stop sequence numbers"", ""Set routeLabel to \""Continuation\"" and placeholder pieceCount 0"", ""Set status to \""Pending\"" for new Continuation route blocks"", ""Run generator against sample Continuation order and save emitted routes[] JSON"", ""Verify emitted routes[] contains at least one \""Continuation\"" route with matching from/to stop numbers""]",false,Completed,2026-01-22 17:29:42.139,,2026-03-04 19:59:41.063,"",2026-03-04 17:23:20.866,2026-03-04 19:59:41.063,,"routes, Continuation, fromStopNumber, toStopNumber, routeLabel, status",,,,,"8136: Emit Route Blocks Even When Fields Are Omitted, 8137: Handle Missing Address Components Without Failure, 8129: Include FromStop ToStop And RouteLabel Fields, 8135: Omit Inapplicable Fields Cleanly In Route Output, 8132: Origin And Destination Stop Objects Attached To Routes, 8131: Route Addresses Include City State Postal, 8130: Stable Stop Identifiers Used In Route Output"
ceb448a59e9ae5ceee8e7bfdba2fb6e2,Route Builder for Stop Structures,"Construct route blocks from order and stop data for all four stop-structure types (Continuation, Distribution, Collection, Return). Produces routes[] entries with fromStopNumber, toStopNumber, routeLabel, pieceCount, status, originStop, and destinationStop, using stable stop identifiers and formatted address fields (City, State Abbreviation, Postal Code). Ensures Return structure rules (Stop 1 equals Stop 3) while still emitting each route block and omitting inapplicable fields cleanly.",Active,High,"8",3,false,"",2026-01-22 17:13:58.349,2026-01-22 17:13:58.349,8126,"8c3e66e27b4b2e69d273a11f2dece732",Distribution Route Blocks Emitted With Piece Counts,"4b3d487653786b8296235baa36ed4b8f",High,"6",6,0,Emit Distribution-type route blocks into routes[] with an included pieceCount field computed for the route's destination stop(s). Verification: run generator on a sample Distribution order and confirm routes[] entries of type Distribution include a numeric pieceCount matching summed stop pieces.,Ensure Distribution routes include a pieceCount so customers/operators can see expected item counts per distribution leg.,"[""Identify Distribution stop-structure in order input"", ""For each Distribution route, compute pieceCount using pieces present on the destination stop (sum if multiple destination stops apply)"", ""Populate routes[].pieceCount with the computed integer"", ""Emit each Distribution route block into routes[] with routeLabel \""Distribution\"""", ""Run generator against sample Distribution order and assert returned routes[].pieceCount equals expected sum""]",false,Completed,2026-01-22 17:29:42.156,,2026-03-05 17:15:17.758,"",2026-03-05 17:01:40.643,2026-03-05 17:15:17.758,,"routes, Distribution, pieceCount, destinationStop, validation",,,,,"8136: Emit Route Blocks Even When Fields Are Omitted, 8137: Handle Missing Address Components Without Failure, 8129: Include FromStop ToStop And RouteLabel Fields, 8135: Omit Inapplicable Fields Cleanly In Route Output, 8132: Origin And Destination Stop Objects Attached To Routes, 8133: Piece Count Calculation For MultiStop Routes, 8131: Route Addresses Include City State Postal, 8130: Stable Stop Identifiers Used In Route Output"
ceb448a59e9ae5ceee8e7bfdba2fb6e2,Route Builder for Stop Structures,"Construct route blocks from order and stop data for all four stop-structure types (Continuation, Distribution, Collection, Return). Produces routes[] entries with fromStopNumber, toStopNumber, routeLabel, pieceCount, status, originStop, and destinationStop, using stable stop identifiers and formatted address fields (City, State Abbreviation, Postal Code). Ensures Return structure rules (Stop 1 equals Stop 3) while still emitting each route block and omitting inapplicable fields cleanly.",Active,High,"8",3,false,"",2026-01-22 17:13:58.349,2026-01-22 17:13:58.349,8127,de66576481121409d2ff327c5920603a,Collection Route Blocks Created And Status Assigned,"4b3d487653786b8296235baa36ed4b8f",High,"5",6,0,"Create Collection route blocks and assign an initial status value (e.g., ""Collected"" or ""Pending"" per rule) in routes[]. Verification: generator run on a sample Collection order returns routes[] entries for collection legs with status populated.",Deliver route blocks for Collection structures with an explicit status so downstream systems can act on collection legs immediately.,"[""Detect Collection stop-structure in order payload"", ""For each collection leg produce a routes[] entry with fromStopNumber/toStopNumber"", ""Assign status according to collection rule (set to \""Collected\"" if stop has collected=true, otherwise \""Pending\"")"", ""Include routeLabel \""Collection\"""", ""Run generator with a sample Collection order and confirm routes[] entries include the expected status values""]",false,Completed,2026-01-22 17:29:42.172,,2026-03-05 18:49:36.372,"",2026-03-05 17:15:31.378,2026-03-05 18:49:36.372,,"routes, Collection, status, fromStopNumber, toStopNumber",,,,,"8136: Emit Route Blocks Even When Fields Are Omitted, 8137: Handle Missing Address Components Without Failure, 8129: Include FromStop ToStop And RouteLabel Fields, 8135: Omit Inapplicable Fields Cleanly In Route Output, 8132: Origin And Destination Stop Objects Attached To Routes, 8131: Route Addresses Include City State Postal, 8130: Stable Stop Identifiers Used In Route Output, 8134: Status Assignment For Each Route Block Live"
ceb448a59e9ae5ceee8e7bfdba2fb6e2,Route Builder for Stop Structures,"Construct route blocks from order and stop data for all four stop-structure types (Continuation, Distribution, Collection, Return). Produces routes[] entries with fromStopNumber, toStopNumber, routeLabel, pieceCount, status, originStop, and destinationStop, using stable stop identifiers and formatted address fields (City, State Abbreviation, Postal Code). Ensures Return structure rules (Stop 1 equals Stop 3) while still emitting each route block and omitting inapplicable fields cleanly.",Active,High,"8",3,false,"",2026-01-22 17:13:58.349,2026-01-22 17:13:58.349,8128,"90012c73c27b576da51149505e54cae6",Return Route Blocks Enforce Same Origin And Destination,"4b3d487653786b8296235baa36ed4b8f",High,"6",6,0,Enforce the Return structure rule that Stop 1 equals Stop 3 while emitting each route block; originStop and destinationStop for affected route(s) will reference the same stop object. Verification: run generator on a sample Return order and confirm routes[] entries for Return show originStop equals destinationStop (same stopId) but still emit both route blocks.,Ensure Return routes adhere to the Stop1==Stop3 rule while keeping route block emission intact for routing/visibility.,"[""Detect Return stop-structure in incoming orders"", ""When building route blocks, check if Stop 1 and Stop 3 refer to the same stable stop identifier"", ""Set originStop and destinationStop objects to reference that same stop for the Return routes"", ""Still emit each expected route block (do not suppress emission because origin==destination)"", ""Run generator against a sample Return order where Stop1 and Stop3 match and verify emitted route blocks have identical originStop.destinationStop stopId values""]",false,Completed,2026-01-22 17:29:42.185,,2026-03-06 15:35:10.881,"",2026-03-06 15:35:06.281,2026-03-06 15:35:10.881,,"routes, Return, originStop, destinationStop, stopEquality",,,,,"8136: Emit Route Blocks Even When Fields Are Omitted, 8129: Include FromStop ToStop And RouteLabel Fields, 8135: Omit Inapplicable Fields Cleanly In Route Output, 8132: Origin And Destination Stop Objects Attached To Routes, 8130: Stable Stop Identifiers Used In Route Output, 8134: Status Assignment For Each Route Block Live"
ceb448a59e9ae5ceee8e7bfdba2fb6e2,Route Builder for Stop Structures,"Construct route blocks from order and stop data for all four stop-structure types (Continuation, Distribution, Collection, Return). Produces routes[] entries with fromStopNumber, toStopNumber, routeLabel, pieceCount, status, originStop, and destinationStop, using stable stop identifiers and formatted address fields (City, State Abbreviation, Postal Code). Ensures Return structure rules (Stop 1 equals Stop 3) while still emitting each route block and omitting inapplicable fields cleanly.",Active,High,"8",3,false,"",2026-01-22 17:13:58.349,2026-01-22 17:13:58.349,8129,b486f75a0ae2f5225569c91f8174f060,Include FromStop ToStop And RouteLabel Fields,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"4",4,0,"Ensure every emitted route block includes fromStopNumber, toStopNumber and routeLabel fields. Verification: run the generator on sample orders and confirm each routes[] entry contains these three fields when applicable.","Provide clear, consistent identification of route endpoints and human-readable routeLabels in emitted route blocks.","[""Add fromStopNumber, toStopNumber and routeLabel population to the route serializer"", ""Define routeLabel format (e.g., \""<Type>: S<from>->S<to>\"")"", ""Add unit check to fail build if any routes[] entry is missing one of the three fields"", ""Run generator against sample orders for each stop-structure and validate outputs contain fromStopNumber,toStopNumber,routeLabel""]",true,Completed,2026-01-22 17:29:42.204,,2026-03-02 19:00:19.268,"",2026-03-02 18:24:34.147,2026-03-02 19:00:19.268,,"routes, fromStopNumber, toStopNumber, routeLabel, serialization",,,,,(none)
ceb448a59e9ae5ceee8e7bfdba2fb6e2,Route Builder for Stop Structures,"Construct route blocks from order and stop data for all four stop-structure types (Continuation, Distribution, Collection, Return). Produces routes[] entries with fromStopNumber, toStopNumber, routeLabel, pieceCount, status, originStop, and destinationStop, using stable stop identifiers and formatted address fields (City, State Abbreviation, Postal Code). Ensures Return structure rules (Stop 1 equals Stop 3) while still emitting each route block and omitting inapplicable fields cleanly.",Active,High,"8",3,false,"",2026-01-22 17:13:58.349,2026-01-22 17:13:58.349,8130,"4208335570f8a9fa4cd377b3135e18d5",Stable Stop Identifiers Used In Route Output,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"6",6,0,Emit stable stop identifiers in route output by copying the stop's stable identifier into originStop.stopId and destinationStop.stopId. Verification: run generator with an order containing stableStopId on stops and confirm those exact stableStopId values appear in routes[].originStop.stopId and routes[].destinationStop.stopId.,Guarantee route consumers can reference stops consistently using stable stop identifiers rather than ephemeral indexes.,"[""Read stable stop identifier field from each input stop (stableStopId or stable_id)"", ""Populate originStop.stopId and destinationStop.stopId with the stop's stable identifier"", ""Add assert in serializer that stopId is a non-empty string when stableStopId is present"", ""Run generator on sample order with stable stop identifiers and verify emitted stopId values exactly match input stable IDs""]",true,Completed,2026-01-22 17:29:42.220,,2026-03-04 20:19:29.232,"",2026-03-04 20:00:12.125,2026-03-04 20:19:29.232,,"routes, stopId, stableIdentifier, originStop, destinationStop",,,,,"8132: Origin And Destination Stop Objects Attached To Routes"
ceb448a59e9ae5ceee8e7bfdba2fb6e2,Route Builder for Stop Structures,"Construct route blocks from order and stop data for all four stop-structure types (Continuation, Distribution, Collection, Return). Produces routes[] entries with fromStopNumber, toStopNumber, routeLabel, pieceCount, status, originStop, and destinationStop, using stable stop identifiers and formatted address fields (City, State Abbreviation, Postal Code). Ensures Return structure rules (Stop 1 equals Stop 3) while still emitting each route block and omitting inapplicable fields cleanly.",Active,High,"8",3,false,"",2026-01-22 17:13:58.349,2026-01-22 17:13:58.349,8131,b6dfb20fdf8c9debf236f9e734bb7686,Route Addresses Include City State Postal,"4b3d487653786b8296235baa36ed4b8f",Medium-High,"5",6,0,"Include formatted address components City, State Abbreviation and Postal Code in the route address fields attached to originStop and destinationStop. Verification: generate routes for a sample order with full addresses and confirm originStop.address.City, originStop.address.State, originStop.address.PostalCode (and same for destinationStop) are present and populated.","Provide address granularity (City, State Abbreviation, Postal Code) in routes so downstream systems can display or filter by location.","[""Extract city, state (abbreviation) and postal code from each stop.address in the order payload"", ""Format and set originStop.address.City, originStop.address.State and originStop.address.PostalCode (and destination equivalents)"", ""If input contains a full state name, convert to abbreviation where known"", ""Run generator on sample order and assert emitted address fields contain City, State and PostalCode keys""]",true,Completed,2026-01-22 17:29:42.235,,2026-03-03 20:14:47.718,"",2026-03-03 19:55:19.229,2026-03-03 20:14:47.718,,"routes, address, City, State, PostalCode, originStop, destinationStop",,,,,"8137: Handle Missing Address Components Without Failure, 8135: Omit Inapplicable Fields Cleanly In Route Output, 8132: Origin And Destination Stop Objects Attached To Routes"
